freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	THD Ewe/%	NSD Ewe/%	NSR Ewe/%	THD I/%	NSD I/%	NSR I/%	|Ewe h2|/V	|Ewe h3|/V	|Ewe h4|/V	|Ewe h5|/V	|Ewe h6|/V	|Ewe h7|/V	|I h2|/A	|I h3|/A	|I h4|/A	|I h5|/A	|I h6|/A	|I h7|/A	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
2,2623093E+002	1,2326321E+001	1,5691539E+000	1,2425797E+001	-7,2547932E+000	1,799645281365735E+004	2,4825332E+000	-1,1325034E+000	4,4833496E+002	7,1496572E+000	3,000000000000000E+000	38	1,4584245E-002	1,1737071E-003	0	-5,884132583454019E-003	1,8502909E-001	8,1913598E-002	2,2563612E+000	2,0508181E-001	2,5958326E-002	1,5250388E+000	7,3380520E-006	1,7388724E-005	1,2905351E-005	1,2351594E-005	5,1120974E-006	4,6334235E-006	1,2039170E-006	1,3366156E-006	2,7845107E-007	1,4244280E-006	3,8058005E-007	4,3091862E-007	7,9833463E-002	1,0162886E-002	8,0477737E-002	7,2547932E+000	7,1496558E+003	5,6163371E+004	5,6616621E+004	-8,2745209E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2745209E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2745209E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2547932E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2547932E+000	7,8553929E+000	7,2547932E+000	-2,360364300262752E-004
1,7914027E+002	1,2502717E+001	1,6066005E+000	1,2605518E+001	-7,3223872E+000	1,799721489625348E+004	2,4824910E+000	-1,1548725E+000	5,5299219E+002	8,9828339E+000	3,000000000000000E+000	38	1,4578609E-002	1,1565259E-003	0	-6,127988621996328E-003	1,5865754E-001	7,8791067E-002	2,1910155E+000	1,9379267E-001	4,0659517E-002	1,5224050E+000	8,3400291E-006	1,4152134E-005	1,0303376E-005	1,0861680E-005	5,3730832E-006	2,2600148E-006	1,1085602E-006	1,4465263E-006	2,5377935E-007	1,1520455E-006	1,8500555E-007	4,0584794E-007	7,8683369E-002	1,0110823E-002	7,9330333E-002	7,3223872E+000	8,9828350E+003	6,9905266E+004	7,0480047E+004	-8,2677612E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2677612E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2677612E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3223872E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3223872E+000	7,7820945E+000	7,3223872E+000	-2,438560385423089E-004
1,4186128E+002	1,2702319E+001	1,6712363E+000	1,2811790E+001	-7,4953189E+000	1,799797021060943E+004	2,4825196E+000	-1,1725986E+000	6,7130273E+002	1,1422852E+001	3,000000000000000E+000	38	1,4577864E-002	1,1378475E-003	0	-6,372522635453691E-003	1,7247269E-001	4,6849240E-002	2,2507720E+000	1,6224469E-001	4,5424514E-002	1,5635372E+000	1,1324516E-005	1,6290705E-005	4,3709547E-006	4,9191376E-006	8,2543702E-006	8,2930910E-006	8,3192413E-007	1,2222619E-006	1,9851095E-007	8,7303431E-007	2,2676097E-007	4,1824993E-007	7,7386186E-002	1,0181652E-002	7,8053109E-002	7,4953189E+000	1,1422846E+004	8,6819977E+004	8,7568203E+004	-8,2504684E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2504684E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2504684E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4953189E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4953189E+000	7,6005526E+000	7,4953189E+000	-2,445340134573631E-004
1,1233688E+002	1,2924506E+001	1,7518036E+000	1,3042686E+001	-7,7189016E+000	1,799872363869858E+004	2,4825115E+000	-1,1931287E+000	8,0874640E+002	1,4589791E+001	3,000000000000000E+000	38	1,4578881E-002	1,1177821E-003	0	-6,619493093184985E-003	1,7854363E-001	7,0783518E-002	2,2122304E+000	1,9816232E-001	4,6209469E-002	1,5745071E+000	8,8060806E-006	1,0541114E-005	1,3815401E-005	1,4022738E-005	6,9146899E-006	4,3822361E-006	7,8334364E-007	1,3770129E-006	3,2772888E-007	1,3452390E-006	3,0327223E-007	5,6253174E-007	7,5976603E-002	1,0297963E-002	7,6671325E-002	7,7189016E+000	1,4589794E+004	1,0764098E+005	1,0862523E+005	-8,2281097E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2281097E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2281097E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7189016E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7189016E+000	7,3778281E+000	7,7189016E+000	-2,469704577312938E-004
8,9003143E+001	1,3167172E+001	1,8490640E+000	1,3296371E+001	-7,9937639E+000	1,799948822030818E+004	2,4825144E+000	-1,2129005E+000	9,6708087E+002	1,8702536E+001	3,000000000000000E+000	38	1,4578928E-002	1,0964592E-003	0	-6,874622973357922E-003	1,9818181E-001	4,5033008E-002	2,2478442E+000	1,9222063E-001	5,3427517E-002	1,6058621E+000	8,2251399E-006	1,5310543E-005	1,4618374E-005	1,2621136E-005	9,1635648E-006	6,1103024E-006	1,0033100E-006	1,0154085E-006	3,7621874E-007	1,3635898E-006	3,1947638E-007	3,0363680E-007	7,4477710E-002	1,0458893E-002	7,5208493E-002	7,9937639E+000	1,8702543E+004	1,3318064E+005	1,3448742E+005	-8,2006233E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2006233E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2006233E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9937639E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9937639E+000	7,1209931E+000	7,9937639E+000	-2,551298801729378E-004
7,0473549E+001	1,3441267E+001	1,9323230E+000	1,3579453E+001	-8,1808186E+000	1,800024553426413E+004	2,4825451E+000	-1,2306937E+000	1,1687302E+003	2,3665146E+001	3,000000000000000E+000	38	1,4575682E-002	1,0733630E-003	0	-7,133213032476630E-003	1,6747350E-001	5,5696070E-002	2,2645028E+000	2,0149261E-001	7,0326239E-002	1,6714100E+000	1,4013136E-006	1,9185496E-005	7,6988144E-006	9,5522191E-006	4,4061321E-006	7,0670908E-006	1,0946164E-006	1,1851794E-006	3,3874227E-007	1,2567486E-006	1,9166953E-007	4,9201753E-007	7,2891302E-002	1,0478889E-002	7,3640674E-002	8,1808186E+000	2,3665141E+004	1,6461509E+005	1,6630745E+005	-8,1819183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1819183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1819183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1808186E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1808186E+000	6,9560146E+000	8,1808186E+000	-2,585900591187077E-004
5,5839867E+001	1,3751135E+001	2,0309937E+000	1,3900311E+001	-8,4016428E+000	1,800100083136669E+004	2,4825351E+000	-1,2507207E+000	1,4033539E+003	2,9959553E+001	3,000000000000000E+000	38	1,4576368E-002	1,0486362E-003	0	-7,393755233620907E-003	1,8937433E-001	8,4709220E-002	2,2302763E+000	1,9945942E-001	5,7196151E-002	1,6842508E+000	5,8206570E-006	1,1640342E-005	9,5149244E-006	1,9198251E-005	8,6076352E-006	6,9456651E-006	1,0182367E-006	1,3552008E-006	4,3574630E-007	9,9981935E-007	2,2681908E-007	3,2433022E-007	7,1168780E-002	1,0511376E-002	7,1940839E-002	8,4016428E+000	2,9959549E+004	2,0284545E+005	2,0504597E+005	-8,1598358E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1598358E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1598358E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4016428E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4016428E+000	6,7706437E+000	8,4016428E+000	-2,605422011442773E-004
4,4221729E+001	1,4070981E+001	2,0976958E+000	1,4226483E+001	-8,4791832E+000	1,800176751934976E+004	2,4825375E+000	-1,2694007E+000	1,7157021E+003	3,7301971E+001	3,000000000000000E+000	38	1,4571343E-002	1,0242406E-003	0	-7,663004799226299E-003	1,5130675E-001	5,7011258E-002	2,2648304E+000	1,6761455E-001	5,4381460E-002	1,7420146E+000	1,0030786E-005	1,2277798E-005	5,0142376E-006	1,0877961E-005	4,3660389E-006	5,1287402E-006	8,6096276E-007	8,9656879E-007	2,1557958E-007	9,6878546E-007	1,9020223E-007	4,2576204E-007	6,9523118E-002	1,0364478E-002	7,0291437E-002	8,4791832E+000	3,7301992E+004	2,5021519E+005	2,5298039E+005	-8,1520813E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1520813E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1520813E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4791832E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4791832E+000	6,7078271E+000	8,4791832E+000	-2,692495656053916E-004
3,5011173E+001	1,4415114E+001	2,1476107E+000	1,4574215E+001	-8,4737835E+000	1,800252682890580E+004	2,4825475E+000	-1,2888298E+000	2,1166931E+003	4,5961975E+001	3,000000000000000E+000	38	1,4566747E-002	9,9948759E-004	0	-7,933156255522692E-003	1,7279917E-001	5,8713797E-002	2,2144687E+000	1,9956514E-001	5,8381274E-002	1,7833313E+000	4,7264484E-006	1,0100709E-005	9,7664952E-006	1,6625250E-005	2,3638663E-006	4,4501458E-006	8,6409091E-007	1,4180466E-006	5,9188750E-007	8,3721125E-007	1,4589985E-007	3,3465872E-007	6,7865297E-002	1,0110793E-002	6,8614334E-002	8,4737835E+000	4,5961984E+004	3,0850431E+005	3,1190931E+005	-8,1526215E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1526215E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1526215E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4737835E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4737835E+000	6,7121639E+000	8,4737835E+000	-2,701514562963928E-004
2,7736723E+001	1,4774938E+001	2,1479919E+000	1,4930260E+001	-8,2717533E+000	1,800331563310337E+004	2,4825408E+000	-1,3081683E+000	2,6713596E+003	5,5292080E+001	3,000000000000000E+000	38	1,4576629E-002	9,7631448E-004	0	-8,213960655275732E-003	1,3855901E-001	4,7696725E-002	1,5643094E+000	2,2839393E-001	6,2829398E-002	1,2901937E+000	4,0676205E-006	1,4121631E-005	5,3448189E-006	1,0132395E-005	1,6723706E-006	6,5841296E-006	1,2826079E-006	1,3184522E-006	5,3689843E-007	1,0445757E-006	3,1942685E-007	1,6957483E-007	6,6281289E-002	9,6360249E-003	6,6978075E-002	8,2717533E+000	5,5292066E+004	3,8032594E+005	3,8432413E+005	-8,1728249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1728249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1728249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2717533E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2717533E+000	6,8784885E+000	8,2717533E+000	-2,808043997530405E-004
2,1960661E+001	1,5108172E+001	2,1400185E+000	1,5258983E+001	-8,0621090E+000	1,800403959553770E+004	2,4825540E+000	-1,3270078E+000	3,3865479E+003	6,6610260E+001	3,000000000000000E+000	38	1,4570445E-002	9,5487654E-004	0	-8,483709247838369E-003	1,8354549E-001	4,3273345E-002	2,2559845E+000	2,7356398E-001	5,6355935E-002	1,8558371E+000	9,8766459E-006	1,4387433E-005	1,0509220E-005	1,4789747E-005	5,5615969E-006	4,3331224E-006	2,0377086E-006	1,0509236E-006	5,2288772E-007	9,4818836E-007	4,9582138E-007	3,3029568E-007	6,4887457E-002	9,1910763E-003	6,5535165E-002	8,0621090E+000	6,6610266E+004	4,7025722E+005	4,7495134E+005	-8,1937889E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1937889E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1937889E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0621090E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0621090E+000	7,0598326E+000	8,0621090E+000	-2,697485925626363E-004
1,7399788E+001	1,5443090E+001	2,1115615E+000	1,5586781E+001	-7,7858744E+000	1,800498764832935E+004	2,4825406E+000	-1,3466289E+000	4,3318403E+003	7,9499992E+001	3,000000000000000E+000	39	1,4574380E-002	9,3504746E-004	0	-8,825453232507991E-003	1,3306741E-001	6,3707978E-002	2,2157192E+000	1,8844582E-001	6,6032253E-002	2,9601336E-001	8,4586482E-006	1,3964409E-005	6,0699322E-006	5,9886761E-006	2,3345367E-006	5,0109888E-006	1,1134603E-006	9,9201020E-007	1,5587914E-007	8,8672107E-007	1,3650084E-007	1,0316649E-007	6,3565485E-002	8,6914226E-003	6,4156927E-002	7,7858744E+000	7,9499984E+004	5,8143013E+005	5,8684006E+005	-8,2214127E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2214127E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2214127E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7858744E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7858744E+000	7,3135877E+000	7,7858744E+000	-3,417439846696221E-004
1,3786777E+001	1,5760538E+001	2,0793970E+000	1,5897120E+001	-7,5160189E+000	1,800578893578082E+004	2,4825399E+000	-1,3654106E+000	5,5516230E+003	9,4985619E+001	3,000000000000000E+000	39	1,4574187E-002	9,1678154E-004	0	-9,125157617862130E-003	1,4581391E-001	5,3378604E-002	1,5739591E+000	2,2399096E-001	1,2927006E-001	3,3606473E-001	3,6670169E-006	1,4438881E-005	4,2728552E-006	1,2218544E-005	3,5003309E-006	5,8029304E-006	1,4271857E-006	1,1495398E-006	1,9199305E-007	8,8851675E-007	1,1416475E-007	9,7406662E-008	6,2364023E-002	8,2281176E-003	6,2904477E-002	7,5160189E+000	9,4985656E+004	7,1993200E+005	7,2617100E+005	-8,2483978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2483978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2483978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,5160189E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,5160189E+000	7,5793791E+000	7,5160189E+000	-2,997043853541388E-004
1,0911301E+001	1,6039461E+001	2,0189855E+000	1,6166033E+001	-7,1744385E+000	1,800651579280198E+004	2,4825335E+000	-1,3842523E+000	7,2245435E+003	1,1268598E+002	3,000000000000000E+000	39	1,4565607E-002	9,0100069E-004	0	-9,406635728077652E-003	1,5763219E-001	9,4958141E-002	2,2178879E+000	1,7777406E-001	1,5215816E-001	2,8721076E-001	5,7830962E-006	1,4916257E-005	5,3022836E-006	1,0986658E-005	5,8375144E-006	8,0907048E-006	1,0640809E-006	7,1115613E-007	1,6196493E-007	9,1804446E-007	1,9640846E-007	1,0567945E-007	6,1373778E-002	7,7254949E-003	6,1858095E-002	7,1744385E+000	1,1268599E+005	8,9521319E+005	9,0227756E+005	-8,2825562E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2825562E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2825562E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,1744385E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,1744385E+000	7,9443173E+000	7,1744385E+000	-2,814781102155224E-004
8,6421518E+000	1,6326498E+001	2,0083485E+000	1,6449560E+001	-7,0128140E+000	1,800731413321325E+004	2,4825237E+000	-1,4026461E+000	9,1697852E+003	1,3668748E+002	3,000000000000000E+000	39	1,4571202E-002	8,8581105E-004	0	-9,699111732153480E-003	1,5971449E-001	5,0249316E-002	1,5846936E+000	1,9431049E-001	2,1271859E-001	2,4824616E-001	6,9652924E-006	1,8418992E-005	7,9663714E-006	6,3606540E-006	6,2909762E-006	1,4838096E-006	1,2764374E-006	6,9386789E-007	1,8304796E-007	8,2825738E-007	1,4442001E-007	1,7404999E-007	6,0337108E-002	7,4221632E-003	6,0791899E-002	7,0128140E+000	1,3668755E+005	1,1111756E+006	1,1195511E+006	-8,2987183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2987183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2987183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0128140E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0128140E+000	8,1293154E+000	7,0128140E+000	-2,924760040758281E-004
6,8470612E+000	1,6559683E+001	1,9976275E+000	1,6679737E+001	-6,8784666E+000	1,800819122808156E+004	2,4825418E+000	-1,4217645E+000	1,1635938E+004	1,6689835E+002	3,000000000000000E+000	39	1,4566643E-002	8,7331369E-004	0	-1,003761108371499E-002	1,6422701E-001	7,0756093E-002	1,5744021E+000	2,2660926E-001	2,0175789E-001	2,4311937E-001	4,5510997E-006	1,8200111E-005	7,4021177E-006	9,6585472E-006	4,5987458E-006	6,1260234E-006	1,5308001E-006	9,9020360E-007	1,8590160E-007	6,9526470E-007	1,2840253E-007	1,3085368E-007	5,9521466E-002	7,1801925E-003	5,9952982E-002	6,8784666E+000	1,6689827E+005	1,3835331E+006	1,3935634E+006	-8,3121536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3121536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3121536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,8784666E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,8784666E+000	8,2896748E+000	6,8784666E+000	-3,384993515615099E-004
5,4197016E+000	1,6826513E+001	1,9893696E+000	1,6943705E+001	-6,7426810E+000	1,800921408719680E+004	2,4825339E+000	-1,4446546E+000	1,4761459E+004	2,0349020E+002	3,000000000000000E+000	39	1,4563648E-002	8,5953152E-004	0	-1,044547919441128E-002	1,5927276E-001	4,3840449E-002	1,3053297E+000	2,4164055E-001	2,9609552E-001	2,3402019E-001	5,4333223E-006	1,7172870E-005	7,4289369E-006	9,9813487E-006	4,2390311E-006	5,2262417E-006	1,6233416E-006	1,0481237E-006	2,1651883E-007	7,0104193E-007	1,2326340E-007	1,4903254E-007	5,8610763E-002	6,9294493E-003	5,9018970E-002	6,7426810E+000	2,0349027E+005	1,7211636E+006	1,7331510E+006	-8,3257317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3257317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3257317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,7426810E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,7426810E+000	8,4582138E+000	6,7426810E+000	-4,078681106962877E-004
4,2925849E+000	1,7073595E+001	1,9705738E+000	1,7186937E+001	-6,5837450E+000	1,801042833253450E+004	2,4825275E+000	-1,4713278E+000	1,8815188E+004	2,4734149E+002	3,000000000000000E+000	39	1,4566682E-002	8,4754382E-004	0	-1,092811938435072E-002	1,5044495E-001	4,5006555E-002	1,1270590E+000	3,2447767E-001	4,7372383E-001	2,8139356E-001	1,6204921E-006	1,5712469E-005	7,2863290E-006	1,2357719E-005	2,8293935E-006	2,6633491E-006	2,3737612E-006	5,5871743E-007	5,1102290E-007	9,7298755E-007	3,5107911E-007	3,4176992E-007	5,7800021E-002	6,6710734E-003	5,8183722E-002	6,5837450E+000	2,4734159E+005	2,1430348E+006	2,1572613E+006	-8,3416252E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3416252E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3416252E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5837450E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5837450E+000	8,6642761E+000	6,5837450E+000	-4,826401899394438E-004
3,4004376E+000	1,7327194E+001	2,0040748E+000	1,7442705E+001	-6,5975533E+000	1,801188865543046E+004	2,4825273E+000	-1,5028219E+000	2,3354543E+004	3,0829861E+002	3,000000000000000E+000	39	1,4565316E-002	8,3503767E-004	0	-1,153331607595319E-002	1,6424276E-001	3,9093494E-002	1,0097749E+000	3,7156385E-001	6,0886580E-001	3,0926535E-001	5,4197926E-006	1,6040569E-005	8,9157274E-006	1,1023994E-005	4,0494338E-006	7,5675480E-006	2,6761643E-006	8,7898957E-007	6,1749176E-007	7,2053712E-007	4,0884709E-007	3,1438086E-007	5,6950893E-002	6,5869787E-003	5,7330556E-002	6,5975533E+000	3,0829847E+005	2,6655443E+006	2,6833140E+006	-8,3402451E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3402451E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3402451E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5975533E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5975533E+000	8,6459818E+000	6,5975533E+000	-6,051966916024686E-004
2,6930346E+000	1,7575003E+001	2,0342460E+000	1,7692339E+001	-6,6024094E+000	1,801366386084817E+004	2,4825370E+000	-1,5405009E+000	2,9051914E+004	3,8407068E+002	3,000000000000000E+000	39	1,4564889E-002	8,2323136E-004	0	-1,230281105422924E-002	1,4350112E-001	1,6126191E-002	9,1334939E-001	5,1088119E-001	8,0911338E-001	3,6477083E-001	3,8536477E-006	1,5960208E-005	7,2164225E-006	9,2059008E-006	2,7717915E-006	4,4624517E-006	3,4497659E-006	1,8355710E-006	7,7503847E-007	1,1314379E-006	5,1778375E-007	4,6015242E-007	5,6146786E-002	6,4987973E-003	5,6521639E-002	6,6024094E+000	3,8407069E+005	3,3182038E+006	3,3403573E+006	-8,3397591E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3397591E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3397591E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6024094E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6024094E+000	8,6395664E+000	6,6024094E+000	-7,694949782760547E-004
2,1345615E+000	1,7834005E+001	2,0202618E+000	1,7948071E+001	-6,4629960E+000	1,801583788036474E+004	2,4825323E+000	-1,5861703E+000	3,6906578E+004	4,6760974E+002	3,000000000000000E+000	39	1,4565866E-002	8,1155606E-004	0	-1,325013378514439E-002	1,5157779E-001	3,1038640E-002	8,0240011E-001	4,1563597E-001	8,4278172E-001	3,8066766E-001	5,7118368E-006	1,5114140E-005	7,9619504E-006	1,1995400E-005	2,5884724E-006	1,9769882E-006	2,6378725E-006	1,4098748E-006	8,4033218E-007	1,0160724E-006	5,7662430E-007	4,9913530E-007	5,5362206E-002	6,2715099E-003	5,5716295E-002	6,4629960E+000	4,6760988E+005	4,1278590E+006	4,1542603E+006	-8,3537003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3537003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3537003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4629960E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4629960E+000	8,8275719E+000	6,4629960E+000	-9,473227309151431E-004
1,6891882E+000	1,7963312E+001	2,0260201E+000	1,8077206E+001	-6,4349985E+000	1,801852112507890E+004	2,4825389E+000	-1,6407838E+000	4,6504859E+004	5,8414844E+002	3,000000000000000E+000	39	1,4564170E-002	8,0566487E-004	0	-1,444095810310023E-002	1,3325059E-001	1,8373679E-002	7,0999259E-001	4,9991053E-001	9,7554535E-001	3,7493035E-001	3,9598972E-006	1,2953374E-005	7,0514197E-006	1,0005466E-005	8,0551740E-007	6,0820767E-006	2,9795090E-006	1,7037770E-006	8,7754205E-007	1,1534764E-006	5,7418436E-007	4,6658130E-007	5,4969762E-002	6,1998488E-003	5,5318285E-002	6,4349985E+000	5,8414831E+005	5,1792385E+006	5,2120765E+006	-8,3565002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3565002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3565002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4349985E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4349985E+000	8,8663054E+000	6,4349985E+000	-1,190824317955839E-003
1,3384447E+000	1,8326544E+001	2,1242633E+000	1,8449247E+001	-6,6117530E+000	1,802184595753014E+004	2,4825268E+000	-1,7074770E+000	5,5977223E+004	7,4211414E+002	3,000000000000000E+000	39	1,4567257E-002	7,8958547E-004	0	-1,602121289357859E-002	1,3241480E-001	2,9592589E-002	6,2916142E-001	6,1202681E-001	1,3596026E+000	5,7558382E-001	2,3148675E-006	1,5325615E-005	5,7378988E-006	9,5241139E-006	8,9591833E-007	2,2368133E-006	3,7087664E-006	1,7531626E-006	1,3955588E-006	1,0542560E-006	9,3211492E-007	8,2468028E-007	5,3842261E-002	6,2409546E-003	5,4202754E-002	6,6117530E+000	7,4211444E+005	6,4024025E+006	6,4452690E+006	-8,3388245E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3388245E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3388245E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6117530E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6117530E+000	8,6272469E+000	6,6117530E+000	-1,580254790478360E-003
1,0601133E+000	1,8314789E+001	2,1135571E+000	1,8436340E+001	-6,5829082E+000	1,802598079740646E+004	2,4825232E+000	-1,7875588E+000	7,1031969E+004	9,3353888E+002	3,000000000000000E+000	39	1,4567926E-002	7,9017447E-004	0	-1,805230902027013E-002	1,2307928E-001	1,7135883E-002	5,5107498E-001	7,9294991E-001	2,3218248E+000	5,8779097E-001	3,7961929E-006	1,2646649E-005	6,0245302E-006	9,4388224E-006	2,9358525E-006	3,2690534E-006	5,3901213E-006	2,0189448E-006	1,3931591E-006	1,4901752E-006	9,1657500E-007	7,8926007E-007	5,3883091E-002	6,2181978E-003	5,4240700E-002	6,5829082E+000	9,3353894E+005	8,0894755E+006	8,1431635E+006	-8,3417091E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3417091E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3417091E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5829082E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5829082E+000	8,6653862E+000	6,5829082E+000	-2,031096126691542E-003
