freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	x	Pwe/W	Rwe/Ohm	
1,5848613E+005	2,9389324E+001	1,9257555E+000	2,9452351E+001	-3,7489853E+000	2,924783866416896E+005	2,4095974E+000	-2,8954472E-002	5,2146810E-001	2,2294109E-003	4,000000000000000E+000	38	1,4560828E-002	4,9438595E-004	0	-2,950794099512859E-005	3,3880491E-002	2,2200420E-003	3,3953149E-002	3,7489853E+000	2,2294109E+000	3,4023468E+001	3,4096432E+001	-8,6251015E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6251015E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6251015E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,7489853E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,7489853E+000	1,5261192E+001	8,6251015E+001	-2,559319573823208E-006	1,100980952376867E-006	-6,9768619E-005	8,3220211E+004
1,2590929E+005	2,9608297E+001	1,9847589E+000	2,9674746E+001	-3,8350205E+000	2,924788176412550E+005	2,4096098E+000	-3,0005964E-002	6,3687563E-001	2,8490240E-003	4,000000000000000E+000	38	1,4533975E-002	4,8977591E-004	0	-3,393710055280826E-005	3,3623230E-002	2,2538954E-003	3,3698689E-002	3,8350205E+000	2,8490248E+000	4,2501255E+001	4,2596638E+001	-8,6164978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6164978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6164978E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,8350205E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,8350205E+000	1,4917831E+001	8,6164978E+001	-4,429159557679665E-006	1,266238850542255E-006	-7,2302661E-005	8,0304359E+004
1,0000371E+005	2,9851727E+001	2,0552213E+000	2,9922392E+001	-3,9384651E+000	2,924792496320468E+005	2,4096053E+000	-3,1590655E-002	7,7436447E-001	3,6531708E-003	4,000000000000000E+000	38	1,4266308E-002	4,7677700E-004	0	-3,700042747773033E-005	3,3340864E-002	2,2954403E-003	3,3419788E-002	3,9384651E+000	3,6531677E+000	5,3061668E+001	5,3187275E+001	-8,6061539E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6061539E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6061539E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,9384651E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,9384651E+000	1,4524823E+001	8,6061539E+001	-3,063326924922071E-006	1,380535696797953E-006	-7,6121010E-005	7,6275891E+004
7,9433273E+004	3,0131495E+001	2,1583576E+000	3,0208698E+001	-4,0971723E+000	2,924796816410786E+005	2,4096072E+000	-3,2545201E-002	9,2831266E-001	4,7388948E-003	4,000000000000000E+000	38	1,4592879E-002	4,8306875E-004	0	-4,089113140575662E-005	3,3018447E-002	2,3651537E-003	3,3103049E-002	4,0971723E+000	4,7388988E+000	6,6156776E+001	6,6326286E+001	-8,5902824E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5902824E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5902824E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,0971723E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,0971723E+000	1,3960381E+001	8,5902824E+001	-3,890703928026293E-006	1,525703091459680E-006	-7,8421152E-005	7,4038781E+004
6,3093828E+004	3,0389389E+001	2,2698710E+000	3,0474043E+001	-4,2716546E+000	2,924801126391497E+005	2,4096119E+000	-3,3520252E-002	1,1113019E+000	6,1655850E-003	4,000000000000000E+000	38	1,4299886E-002	4,6924807E-004	0	-4,573141270827425E-005	3,2723654E-002	2,4442240E-003	3,2814812E-002	4,2716546E+000	6,1655817E+000	8,2545822E+001	8,2775764E+001	-8,5728348E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5728348E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5728348E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,2716546E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,2716546E+000	1,3388157E+001	8,5728348E+001	-4,840281302517624E-006	1,706300494684038E-006	-8,0770798E-005	7,1885258E+004
5,0122477E+004	3,0690941E+001	2,4217811E+000	3,0786343E+001	-4,5117846E+000	2,924804046347006E+005	2,4096062E+000	-3,5319339E-002	1,3111510E+000	8,1134634E-003	4,000000000000000E+000	38	1,4947449E-002	4,8552206E-004	0	-4,851938913578245E-005	3,2381278E-002	2,5551633E-003	3,2481935E-002	4,5117846E+000	8,1134691E+000	1,0282095E+002	1,0314057E+002	-8,5488213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5488213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5488213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,5117846E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,5117846E+000	1,2672880E+001	8,5488213E+001	-2,787976427508203E-006	1,810323643668543E-006	-8,5105698E-005	6,8223422E+004
3,9814063E+004	3,1025433E+001	2,5751958E+000	3,1132124E+001	-4,7448301E+000	2,924806966306511E+005	2,4096062E+000	-3,5761192E-002	1,5522919E+000	1,0621269E-002	4,000000000000000E+000	38	1,5385629E-002	4,9420429E-004	0	-5,157754065093387E-005	3,2011084E-002	2,6570074E-003	3,2121163E-002	4,7448301E+000	1,0621264E+001	1,2796288E+002	1,2840292E+002	-8,5255173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5255173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5255173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,7448301E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,7448301E+000	1,2047795E+001	8,5255173E+001	-3,058151515151422E-006	1,924427388427284E-006	-8,6170388E-005	6,7380477E+004
3,1621143E+004	3,1320196E+001	2,7917147E+000	3,1444368E+001	-5,0935783E+000	2,924811276318959E+005	2,4096010E+000	-3,7342157E-002	1,8028996E+000	1,4211105E-002	4,000000000000000E+000	38	1,4261499E-002	4,5354699E-004	0	-5,521226098253909E-005	3,1676609E-002	2,8234837E-003	3,1802196E-002	5,0935783E+000	1,4211117E+001	1,5943414E+002	1,6006624E+002	-8,4906418E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4906418E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4906418E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,0935783E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,0935783E+000	1,1218982E+001	8,4906418E+001	-3,634720331605222E-006	2,060043690932936E-006	-8,9979701E-005	6,4527633E+004
2,5116906E+004	3,1767977E+001	2,9738095E+000	3,1906862E+001	-5,3478899E+000	2,924814196351534E+005	2,4096024E+000	-3,7944339E-002	2,1307909E+000	1,8509682E-002	4,000000000000000E+000	38	1,4341665E-002	4,4948529E-004	0	-5,802584720863443E-005	3,1204797E-002	2,9210902E-003	3,1341221E-002	5,3478899E+000	1,8509691E+001	1,9773128E+002	1,9859573E+002	-8,4652107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4652107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4652107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3478899E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3478899E+000	1,0682587E+001	8,4652107E+001	-2,813586226095338E-006	2,165022375935467E-006	-9,1430767E-005	6,3503605E+004
1,9948781E+004	3,2204617E+001	3,1868155E+000	3,2361908E+001	-5,6513195E+000	2,924817116272901E+005	2,4096119E+000	-3,9363109E-002	2,5034957E+000	2,4276856E-002	4,000000000000000E+000	38	1,4275689E-002	4,4112632E-004	0	-6,077753039240876E-005	3,0750338E-002	3,0429072E-003	3,0900527E-002	5,6513195E+000	2,4276867E+001	2,4533170E+002	2,4652994E+002	-8,4348679E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4348679E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4348679E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6513195E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6513195E+000	1,0105579E+001	8,4348679E+001	-2,751683183774324E-006	2,267691375199476E-006	-9,4849820E-005	6,1214980E+004
1,5847683E+004	3,2705139E+001	3,3925166E+000	3,2880623E+001	-5,9221330E+000	2,924820036425474E+005	2,4096122E+000	-4,0580522E-002	2,9602771E+000	3,1513471E-002	4,000000000000000E+000	38	1,4064673E-002	4,2774959E-004	0	-6,361330192680341E-005	3,0250736E-002	3,1379203E-003	3,0413048E-002	5,9221330E+000	3,1513481E+001	3,0380179E+002	3,0543185E+002	-8,4077866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4077866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4077866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9221330E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9221330E+000	9,6403770E+000	8,4077866E+001	-2,835771534394657E-006	2,373497823883119E-006	-9,7783319E-005	5,9378539E+004
1,2590930E+004	3,3257206E+001	3,5788300E+000	3,3449211E+001	-6,1420016E+000	2,924822956393510E+005	2,4096014E+000	-4,0735267E-002	3,5320048E+000	4,0432598E-002	4,000000000000000E+000	38	1,3696832E-002	4,0948144E-004	0	-6,696760545425220E-005	2,9724462E-002	3,1986691E-003	2,9896071E-002	6,1420016E+000	4,0432579E+001	3,7573041E+002	3,7789963E+002	-8,3858002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3858002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3858002E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1420016E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1420016E+000	9,2927589E+000	8,3858002E+001	-3,354303527448789E-006	2,498651398401291E-006	-9,8155760E-005	5,9152711E+004
1,0002226E+004	3,3825321E+001	3,8304133E+000	3,4041512E+001	-6,4607086E+000	2,924825876333280E+005	2,4096072E+000	-4,1771837E-002	4,1541085E+000	5,2595846E-002	4,000000000000000E+000	38	1,3131907E-002	3,8576158E-004	0	-7,039409243032020E-005	2,9189341E-002	3,3054301E-003	2,9375900E-002	6,4607086E+000	5,2595844E+001	4,6445941E+002	4,6742792E+002	-8,3539291E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3539291E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3539291E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4607086E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4607086E+000	8,8307238E+000	8,3539291E+001	-3,426486976067995E-006	2,626498234439125E-006	-1,0065372E-004	5,7684973E+004
7,9439951E+003	3,4457981E+001	3,9992874E+000	3,4689289E+001	-6,6202841E+000	2,924829201381635E+005	2,4097774E+000	-4,0699843E-002	5,0095482E+000	6,6584475E-002	4,000000000000000E+000	38	1,5001729E-002	4,3245996E-004	0	-7,419325230665304E-005	2,8635120E-002	3,3234702E-003	2,8827341E-002	6,6202841E+000	6,6584473E+001	5,7369379E+002	5,7754486E+002	-8,3379715E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3379715E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3379715E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6202841E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6202841E+000	8,6160307E+000	8,3379715E+001	-3,799159876332844E-006	2,768249997449883E-006	-9,8077566E-005	5,9208520E+004
6,3077358E+003	3,5137871E+001	4,1057882E+000	3,5376934E+001	-6,6646719E+000	2,924833156762575E+005	2,4097800E+000	-4,1960135E-002	6,1453991E+000	8,2775690E-002	4,000000000000000E+000	38	1,5000261E-002	4,2401245E-004	0	-7,832620562461993E-005	2,8075987E-002	3,2806215E-003	2,8267005E-002	6,6646719E+000	8,2775696E+001	7,0840509E+002	7,1322479E+002	-8,3335327E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3335327E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3335327E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6646719E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6646719E+000	8,5581303E+000	8,3335327E+001	-4,132953317966892E-006	2,922456042558063E-006	-1,0111470E-004	5,7430227E+004
5,0116030E+003	3,5858261E+001	4,1540260E+000	3,6098072E+001	-6,6080155E+000	2,924837828608128E+005	2,4097819E+000	-4,3587711E-002	7,6449432E+000	1,0123826E-001	4,000000000000000E+000	38	1,5001155E-002	4,1556664E-004	0	-8,411597323136165E-005	2,7518276E-002	3,1878746E-003	2,7702311E-002	6,6080155E+000	1,0123828E+002	8,7390588E+002	8,7975037E+002	-8,3391983E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3391983E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3391983E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6080155E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6080155E+000	8,6321707E+000	8,3391983E+001	-5,789767606741714E-006	3,138480056390935E-006	-1,0503688E-004	5,5285813E+004
3,9812773E+003	3,6589851E+001	4,1430759E+000	3,6823666E+001	-6,4600973E+000	2,924842498416617E+005	2,4097891E+000	-4,4711906E-002	9,6488333E+000	1,2214243E-001	4,000000000000000E+000	38	1,5003311E-002	4,0743666E-004	0	-8,993254294498021E-005	2,6984019E-002	3,0554056E-003	2,7156450E-002	6,4600973E+000	1,2214244E+002	1,0787090E+003	1,0856021E+003	-8,3539902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3539902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3539902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4600973E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4600973E+000	8,8315668E+000	8,3539902E+001	-5,816569713618566E-006	3,355504092867198E-006	-1,0774627E-004	5,3895914E+004
3,1630398E+003	3,7302078E+001	4,0870719E+000	3,7525314E+001	-6,2527776E+000	2,924849697212834E+005	2,4097850E+000	-4,5876902E-002	1,2311279E+001	1,4604244E-001	4,000000000000000E+000	39	1,5036067E-002	4,0069129E-004	0	-9,862358218685970E-005	2,6490146E-002	2,9024424E-003	2,6648678E-002	6,2527776E+000	1,4604242E+002	1,3329069E+003	1,3408837E+003	-8,3747223E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3747223E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3747223E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,2527776E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,2527776E+000	9,1268463E+000	8,3747223E+001	-8,691039241879483E-006	3,679778452208261E-006	-1,1055347E-004	5,2527195E+004
2,5124104E+003	3,7954533E+001	3,9576614E+000	3,8160316E+001	-5,9529319E+000	2,924854366854388E+005	2,4097819E+000	-4,7328983E-002	1,6006298E+001	1,7216475E-001	4,000000000000000E+000	39	1,5026755E-002	3,9377963E-004	0	-1,043028812232337E-004	2,6063921E-002	2,7177825E-003	2,6205234E-002	5,9529319E+000	1,7216481E+002	1,6510844E+003	1,6600363E+003	-8,4047066E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4047066E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4047066E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9529319E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9529319E+000	9,5901413E+000	8,4047066E+001	-5,679299036373976E-006	3,891680735154139E-006	-1,1405253E-004	5,0915566E+004
1,9956381E+003	3,8565311E+001	3,8041642E+000	3,8752483E+001	-5,6335526E+000	2,924859038447677E+005	2,4097874E+000	-4,8767626E-002	2,0964239E+001	2,0202193E-001	4,000000000000000E+000	39	1,5019070E-002	3,8756407E-004	0	-1,101819025637944E-004	2,5680162E-002	2,5331457E-003	2,5804797E-002	5,6335526E+000	2,0202194E+002	2,0480293E+003	2,0579690E+003	-8,4366447E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4366447E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4366447E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6335526E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6335526E+000	1,0137657E+001	8,4366447E+001	-5,879021340560737E-006	4,111034925798720E-006	-1,1751962E-004	4,9413672E+004
1,5844927E+003	3,9119057E+001	3,6362693E+000	3,9287697E+001	-5,3106065E+000	2,924863709439365E+005	2,4097893E+000	-5,0129592E-002	2,7623190E+001	2,3663163E-001	4,000000000000000E+000	39	1,5013065E-002	3,8213146E-004	0	-1,164286859828798E-004	2,5344005E-002	2,3558242E-003	2,5453260E-002	5,3106065E+000	2,3663168E+002	2,5456875E+003	2,5566619E+003	-8,4689392E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4689392E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4689392E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3106065E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3106065E+000	1,0758019E+001	8,4689392E+001	-6,246783419085362E-006	4,344110814054429E-006	-1,2080176E-004	4,8071191E+004
1,2587905E+003	3,9605305E+001	3,4775352E+000	3,9757683E+001	-5,0179744E+000	2,924868380791051E+005	2,4097893E+000	-5,1473089E-002	3,6357594E+001	2,7816090E-001	4,000000000000000E+000	39	1,5003501E-002	3,7737362E-004	0	-1,230957911325693E-004	2,5055971E-002	2,2000342E-003	2,5152372E-002	5,0179744E+000	2,7816092E+002	3,1679468E+003	3,1801353E+003	-8,4982025E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4982025E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4982025E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,0179744E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,0179744E+000	1,1388901E+001	8,4982025E+001	-6,667105149689529E-006	4,592869471207556E-006	-1,2403930E-004	4,6816488E+004
9,9968164E+002	4,0054619E+001	3,3397217E+000	4,0193611E+001	-4,7662506E+000	2,924873049862469E+005	2,4097862E+000	-5,2764531E-002	4,7670330E+001	3,2912028E-001	4,000000000000000E+000	39	1,4994808E-002	3,7306445E-004	0	-1,295515972423891E-004	2,4793543E-002	2,0672653E-003	2,4879577E-002	4,7662506E+000	3,2912027E+002	3,9472715E+003	3,9609685E+003	-8,5233749E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5233749E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5233749E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,7662506E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,7662506E+000	1,1993401E+001	8,5233749E+001	-6,455806109819810E-006	4,833744277088563E-006	-1,2715124E-004	4,5670570E+004
7,9423932E+002	4,0476414E+001	3,2261539E+000	4,0604778E+001	-4,5571003E+000	2,924877720724018E+005	2,4097826E+000	-5,4120712E-002	6,2113163E+001	3,9210242E-001	4,000000000000000E+000	39	1,4997362E-002	3,6934970E-004	0	-1,365446224495633E-004	2,4549786E-002	1,9567297E-003	2,4627643E-002	4,5571003E+000	3,9210233E+002	4,9194492E+003	4,9350508E+003	-8,5442902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5442902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5442902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,5571003E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,5571003E+000	1,2546337E+001	8,5442902E+001	-6,993025207174163E-006	5,094663449790618E-006	-1,3041915E-004	4,4526070E+004
6,3100977E+002	4,0865501E+001	3,1540222E+000	4,0987034E+001	-4,4133711E+000	2,924882375824237E+005	2,4097850E+000	-5,5390324E-002	7,9968567E+001	4,7353908E-001	4,000000000000000E+000	39	1,4993928E-002	3,6582127E-004	0	-1,433479699763718E-004	2,4325615E-002	1,8774647E-003	2,4397960E-002	4,4133711E+000	4,7353879E+002	6,1354707E+003	6,1537178E+003	-8,5586632E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5586632E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5586632E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,4133711E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,4133711E+000	1,2956631E+001	8,5586632E+001	-6,803347526808569E-006	5,348505493213881E-006	-1,3347878E-004	4,3505523E+004
5,0112231E+002	4,1218273E+001	3,1200185E+000	4,1336189E+001	-4,3287511E+000	2,924887044651927E+005	2,4097826E+000	-5,6750428E-002	1,0179331E+002	5,7992613E-001	4,000000000000000E+000	39	1,4983638E-002	3,6248233E-004	0	-1,504903300892006E-004	2,4122866E-002	1,8259812E-003	2,4191877E-002	4,3287511E+000	5,7992609E+002	7,6613501E+003	7,6832676E+003	-8,5671249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5671249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5671249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,3287511E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,3287511E+000	1,3210907E+001	8,5671249E+001	-7,142360112828711E-006	5,614996552028824E-006	-1,3675619E-004	4,2462809E+004
3,9808899E+002	4,1594501E+001	3,1272118E+000	4,1711891E+001	-4,2995968E+000	2,924891748571619E+005	2,4097857E+000	-5,8083657E-002	1,2784469E+002	7,1858394E-001	4,000000000000000E+000	39	1,4986468E-002	3,5928527E-004	0	-1,580648813165430E-004	2,3906508E-002	1,7973701E-003	2,3973979E-002	4,2995968E+000	7,1858423E+002	9,5577598E+003	9,5847344E+003	-8,5700401E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5700401E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5700401E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,2995968E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,2995968E+000	1,3300826E+001	8,5700401E+001	-7,574551227342436E-006	5,897613242413409E-006	-1,3996917E-004	4,1488188E+004
3,1631589E+002	4,1981010E+001	3,1521120E+000	4,2099182E+001	-4,2939525E+000	2,924896400569975E+005	2,4097760E+000	-5,9453834E-002	1,5962375E+002	8,9485663E-001	4,000000000000000E+000	39	1,4987970E-002	3,5601569E-004	0	-1,658562453495494E-004	2,3686755E-002	1,7785019E-003	2,3753431E-002	4,2939525E+000	8,9485669E+002	1,1918036E+004	1,1951584E+004	-8,5706047E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5706047E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5706047E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,2939525E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,2939525E+000	1,3318376E+001	8,5706047E+001	-7,791364033006397E-006	6,188319510085233E-006	-1,4327042E-004	4,0531887E+004
2,5120601E+002	4,2369205E+001	3,2610338E+000	4,2494514E+001	-4,4012117E+000	2,924901049638195E+005	2,4097805E+000	-6,0663745E-002	1,9428300E+002	1,1441413E+000	4,000000000000000E+000	39	1,4988690E-002	3,5272058E-004	0	-1,733971610033219E-004	2,3463054E-002	1,8058828E-003	2,3532448E-002	4,4012117E+000	1,1441421E+003	1,4865334E+004	1,4909300E+004	-8,5598785E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5598785E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5598785E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,4012117E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,4012117E+000	1,2992569E+001	8,5598785E+001	-7,540915653772475E-006	6,469681211996413E-006	-1,4618631E-004	3,9723570E+004
1,9955338E+002	4,2771801E+001	3,3704357E+000	4,2904392E+001	-4,5056205E+000	2,924905733630676E+005	2,4097836E+000	-6,1928507E-002	2,3663283E+002	1,4603051E+000	4,000000000000000E+000	39	1,4986034E-002	3,4928904E-004	0	-1,812248713374720E-004	2,3235608E-002	1,8309754E-003	2,3307636E-002	4,5056205E+000	1,4603058E+003	1,8531693E+004	1,8589141E+004	-8,5494377E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5494377E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5494377E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,5056205E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,5056205E+000	1,2690289E+001	8,5494377E+001	-7,827710334150134E-006	6,761743609032032E-006	-1,4923430E-004	3,8912348E+004
1,5852898E+002	4,3196697E+001	3,5355496E+000	4,3341145E+001	-4,6790972E+000	2,924910437573036E+005	2,4097817E+000	-6,3247748E-002	2,8395825E+002	1,8895903E+000	4,000000000000000E+000	39	1,4986390E-002	3,4577746E-004	0	-1,898961332194465E-004	2,2995867E-002	1,8821586E-003	2,3072764E-002	4,6790972E+000	1,8895917E+003	2,3086668E+004	2,3163869E+004	-8,5320900E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5320900E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5320900E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,6790972E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,6790972E+000	1,2217816E+001	8,5320900E+001	-8,671261881974519E-006	7,085280048484096E-006	-1,5241327E-004	3,8100672E+004
1,2592673E+002	4,3668118E+001	3,7202046E+000	4,3826298E+001	-4,8694243E+000	2,924915094100991E+005	2,4097767E+000	-6,4565130E-002	3,3973114E+002	2,4479325E+000	4,000000000000000E+000	39	1,4988424E-002	3,4199614E-004	0	-1,981499359897741E-004	2,2734998E-002	1,9368557E-003	2,2817351E-002	4,8694243E+000	2,4479316E+003	2,8734064E+004	2,8838148E+004	-8,5130577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5130577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5130577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8694243E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8694243E+000	1,1738095E+001	8,5130577E+001	-8,253802770327538E-006	7,393240527200867E-006	-1,5558755E-004	3,7323191E+004
